thisN,thisTrialN,thisRepN,instructionType,instructionSymbol,action,stimText,stimAudio,stimVideo,movement,keyBlockResponse.keys,keyBlockResponse.rt,keyBlockResponse.duration,trainingTrials_block.thisRepN,trainingTrials_block.thisTrialN,trainingTrials_block.thisN,trainingTrials_block.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialsLoop.thisRepN,trialsLoop.thisTrialN,trialsLoop.thisN,trialsLoop.thisIndex,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,halfTimeLoop.thisRepN,halfTimeLoop.thisTrialN,halfTimeLoop.thisN,halfTimeLoop.thisIndex,thisRow.t,notes,welcomeScreen.started,textWelcome.started,keyWelcome.started,welcomeScreen.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,explanationScreen.started,textExplanation.started,keyExplanationResponse.started,explanationScreen.stopped,keyExplanationResponse.keys,keyExplanationResponse.rt,keyExplanationResponse.duration,expInstructSpeak.started,textInstructSpeak.started,imageSpeak.started,textInstructSpeak_continue.started,keyInstructSpeak_continue.started,expInstructSpeak.stopped,keyInstructSpeak_continue.keys,keyInstructSpeak_continue.rt,keyInstructSpeak_continue.duration,expInstructHand.started,textInstructHand.started,keyInstructHand_continue.started,textInstructHand_continue.started,imageInstructHand.started,expInstructHand.stopped,keyInstructHand_continue.keys,keyInstructHand_continue.rt,keyInstructHand_continue.duration,expInstructBoth.started,textInstructBoth.started,imageInstructBoth.started,keyresponseInstructBoth.started,textInstructBoth_continue.started,expInstructBoth.stopped,keyresponseInstructBoth.keys,keyresponseInstructBoth.rt,keyresponseInstructBoth.duration,blockTrials.started,textBlockOne.started,keyBlockResponse.started,blockTrials.stopped,blockLoop.keyBlockResponse.keys,blockLoop.keyBlockResponse.rt,blockLoop.keyBlockResponse.duration,image_aspect,trials.started,iti.started,iti.stopped,trialStart.started,trialStart.stopped,movieGesture.started,soundStimulus.started,soundStimulus.stopped,movieGesture.stopped,instructionImage.started,instructionImage.stopped,actionCue.started,audioGoCue.started,audioGoCue.stopped,actionCue.stopped,trials.stopped,halfTime.started,textHalfTime.started,halfTime.stopped,goodbyeScreen.started,textGoodbye.started,goodbyeScreen.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
106,106,0,gesture_no,images/hand.png,nogo,"stop",audios/stop2.wav,videos/stop_clip.mp4,wrist,space,580.3234493,None,,,,,3,0,3,0,0,106,106,106,,,,,,,,,6905.0146841999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6905.0135895,6905.0146841999995,6906.7931775,6906.7931775,6907.793429699999,6907.793429699999,6908.293165066667,6909.876547899999,6910.891183600001,6910.891183600001,6913.2931816,6913.2931816,6913.293199666667,6914.2964694,6916.027596399999,6915.7766835,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
107,107,0,speech_gesture,images/speak_gesture.png,go,"good luck",audios/goodluck2.wav,videos/goodluck_clip.mp4,digits,space,580.3234493,None,,,,,3,0,3,0,0,107,107,107,,,,,,,,,6916.027596399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,6916.0223178,6916.027596399999,6917.793223500001,6917.793223500001,6918.7933692999995,6918.7933692999995,6919.2932507666665,6920.759913399999,6921.9037236,6921.9037236,6924.2932519999995,6924.2932519999995,6924.293258266667,6925.295935599999,6927.0162803,6926.776840500001,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
108,108,0,gesture,images/hand.png,go,"goodbye",audios/goodbye.wav,videos/goodbye_clip.mp4,wrist,space,580.3234493,None,,,,,3,0,3,0,0,108,108,108,,,,,,,,,6927.0162803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6927.015041299999,6927.0162803,6928.793280399999,6928.793280399999,6929.7934700000005,6929.7934700000005,6930.293286066666,6932.295077700001,6932.8874414,6932.8874414,6935.293302800001,6935.293302800001,6935.2934184666665,6936.2953282,6938.037613500001,6937.776829,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
109,109,0,gesture,images/hand.png,go,"bumpy",audios/bumpy.wav,videos/bumpy_clip.mp4,wrist,space,580.3234493,None,,,,,3,0,3,0,0,109,109,109,,,,,,,,,6938.037613500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6938.036451800001,6938.037613500001,6939.793332900001,6939.793332900001,6940.793505400001,6940.793505400001,6941.293445766667,6943.126714100001,6943.894417699999,6943.894417699999,6946.2933703,6946.2933703,6946.293478866666,6947.293369000001,6949.045859100001,6948.7768607,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
110,110,0,speech_gesture,images/speak_gesture.png,go,"yes",audios/yes.wav,videos/yes_clip.mp4,digits,space,580.3234493,None,,,,,3,0,3,0,0,110,110,110,,,,,,,,,6949.045859100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,6949.0428335,6949.045859100001,6950.793386699999,6950.793386699999,6951.7936467,6951.7936467,6952.293521866666,6953.9934625000005,6954.9112847,6954.9112847,6957.2934381,6957.2934381,6957.293424366666,6958.2963091,6960.008772900001,6959.776905999999,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
111,111,0,speech,images/speak.png,go,"goodbye",audios/goodbye.wav,videos/goodbye_clip.mp4,wrist,space,580.3234493,None,,,,,3,0,3,0,0,111,111,111,,,,,,,,,6960.008772900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6960.007482499999,6960.008772900001,6961.793322400001,6961.793322400001,6962.793519700001,6962.793519700001,6963.293356566666,6965.2951696,6965.878847600001,6965.878847600001,6968.293326499999,6968.293326499999,6968.293960766667,6969.2941412,6971.015370700001,6970.7773167,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
112,112,0,gesture,images/hand.png,go,"cutting",audios/cutting.wav,videos/cutting_clip.mp4,arm,space,580.3234493,None,,,,,3,0,3,0,0,112,112,112,,,,,,,,,6971.015370700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6971.0142485,6971.015370700001,6972.7938455,6972.7938455,6973.7941152,6973.7941152,6974.293369166666,6976.0269546,6976.8870351000005,6976.8870351000005,6979.293921799999,6979.293921799999,6979.293430066666,6980.2948029,6982.037301099999,6981.7773963,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
113,113,0,speech,images/speak.png,go,"peace",audios/peace.wav,videos/peace_clip.mp4,digits,space,580.3234493,None,,,,,3,0,3,0,0,113,113,113,,,,,,,,,6982.037301099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6982.0349228,6982.037301099999,6983.794040299999,6983.794040299999,6984.7937812,6984.7937812,6985.293475766666,6986.6603522000005,6987.918038100001,6987.918038100001,6990.2939174,6990.2939174,6990.293924266667,6991.293930899999,6993.0255536,6992.7773562,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
114,114,0,gesture,images/hand.png,go,"peace",audios/peace.wav,videos/peace_clip.mp4,digits,space,580.3234493,None,,,,,3,0,3,0,0,114,114,114,,,,,,,,,6993.0255536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6993.0244528,6993.0255536,6994.793932299999,6994.793932299999,6995.7937255,6995.7937255,6996.293497866667,6997.660685299999,6998.8732869,6998.8732869,7001.2941992,7001.2941992,7001.293996666667,7002.297430799999,7003.893831200001,7003.7775193,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
0,0,0,gesture,images/hand.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,179.62370620000002,None,,,,,4,0,4,0,0,0,0,0,,,,,,,,,7183.6795035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7003.8927232999995,7003.893831200001,7003.893831200001,7183.5284606000005,space,179.62370620000002,None,1.0,7183.6770939,7183.6795035,7185.528366099999,7185.528366099999,7186.5279565,7186.5279565,7187.027745066667,7188.3783604,7189.6176473,7189.6176473,7192.0277965000005,7192.0277965000005,7192.027721066666,7193.028514,7194.7560361,7194.5117377999995,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
1,1,0,speech_gesture,images/speak_gesture.png,go,"bumpy",audios/bumpy.wav,videos/bumpy_clip.mp4,wrist,space,179.62370620000002,None,,,,,4,0,4,0,0,1,1,1,,,,,,,,,7194.7560361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,7194.7544294,7194.7560361,7196.5277565,7196.5277565,7197.528537800001,7197.528537800001,7198.027812666667,7199.8611574999995,7200.6232117,7200.6232117,7203.0283254000005,7203.0283254000005,7203.0283137666665,7204.0277301999995,7205.768181900001,7205.5118766,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
2,2,0,speech,images/speak.png,go,"hang loose",audios/hangloose.wav,videos/hangloose_clip.mp4,digits,space,179.62370620000002,None,,,,,4,0,4,0,0,2,2,2,,,,,,,,,7205.768181900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7205.766924899999,7205.768181900001,7207.5278217,7207.5278217,7208.528700500001,7208.528700500001,7209.027858466667,7210.661706000001,7211.624763600001,7211.624763600001,7214.027858699999,7214.027858699999,7214.028421966666,7215.029814400001,7216.7616769,7216.5115506,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
3,3,0,gesture,images/hand.png,go,"goodbye",audios/goodbye.wav,videos/goodbye_clip.mp4,wrist,space,179.62370620000002,None,,,,,4,0,4,0,0,3,3,3,,,,,,,,,7216.7616769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7216.760335499999,7216.7616769,7218.5283941,7218.5283941,7219.528090600001,7219.528090600001,7220.028383966666,7222.0302123,7222.6292514,7222.6292514,7225.0279317,7225.0279317,7225.028518166666,7226.028417199999,7227.763531799999,7227.511866000001,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
4,4,0,gesture,images/hand.png,go,"yes",audios/yes.wav,videos/yes_clip.mp4,digits,space,179.62370620000002,None,,,,,4,0,4,0,0,4,4,4,,,,,,,,,7227.763531799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7227.762369100001,7227.763531799999,7229.528090100001,7229.528090100001,7230.528666800001,7230.528666800001,7231.028400266667,7232.728409400001,7233.633451400001,7233.633451400001,7236.0285853000005,7236.0285853000005,7236.028503166666,7237.028885899999,7238.7751936,7238.5119964000005,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
5,5,0,speech,images/speak.png,go,"sweeping",audios/sweeping.wav,videos/sweeping_clip.mp4,arm,space,179.62370620000002,None,,,,,4,0,4,0,0,5,5,5,,,,,,,,,7238.7751936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7238.7740491,7238.7751936,7240.5284648,7240.5284648,7241.528300100001,7241.528300100001,7242.028444166666,7243.8285626,7244.624574400001,7244.624574400001,7247.0285064,7247.0285064,7247.028489166667,7248.028678000001,7249.764697500001,7249.5119541,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
6,6,0,speech_gesture,images/speak_gesture.png,go,"stop",audios/stop2.wav,videos/stop_clip.mp4,wrist,space,179.62370620000002,None,,,,,4,0,4,0,0,6,6,6,,,,,,,,,7249.764697500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,7249.7634027,7249.764697500001,7251.5284827,7251.5284827,7252.5283115,7252.5283115,7253.028531666667,7254.628536,7255.6260975000005,7255.6260975000005,7258.0286037999995,7258.0286037999995,7258.028554566667,7259.028417400001,7260.756569499999,7260.5120099,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
7,7,0,gesture,images/hand.png,go,"yes",audios/yes.wav,videos/yes_clip.mp4,digits,space,179.62370620000002,None,,,,,4,0,4,0,0,7,7,7,,,,,,,,,7260.756569499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7260.7553699,7260.756569499999,7262.5285896000005,7262.5285896000005,7263.5283414000005,7263.5283414000005,7264.028132166666,7265.7121565,7266.621914200001,7266.621914200001,7269.0281242,7269.0281242,7269.0286424666665,7270.0294495,7271.742185700001,7271.512185199999,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
8,8,0,speech,images/speak.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,179.62370620000002,None,,,,,4,0,4,0,0,8,8,8,,,,,,,,,7271.742185700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7271.741045999999,7271.742185700001,7273.528166800001,7273.528166800001,7274.528390199999,7274.528390199999,7275.028199266666,7276.3786628,7277.6231487000005,7277.6231487000005,7280.0282322,7280.0282322,7280.028770166666,7281.0304665,7282.8016241000005,7282.5116712,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
9,9,0,speech,images/speak.png,go,"outside",audios/outside.wav,videos/outside_clip.mp4,arm,space,179.62370620000002,None,,,,,4,0,4,0,0,9,9,9,,,,,,,,,7282.8016241000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7282.8004564,7282.8016241000005,7284.528705999999,7284.528705999999,7285.5284465,7285.5284465,7286.028251666667,7287.828695300001,7288.619533200001,7288.619533200001,7291.028744200001,7291.028744200001,7291.028735566666,7292.0293745,7293.7694978,7293.5122187,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
10,10,0,speech_gesture,images/speak_gesture.png,go,"good luck",audios/goodluck2.wav,videos/goodluck_clip.mp4,digits,space,179.62370620000002,None,,,,,4,0,4,0,0,10,10,10,,,,,,,,,7293.7694978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,7293.7682654,7293.7694978,7295.5289173,7295.5289173,7296.5290955,7296.5290955,7297.028989966666,7298.512190900001,7299.614702999999,7299.614702999999,7302.028847,7302.028847,7302.028774466666,7303.030925000001,7304.7396512,7304.511871999999,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
11,11,0,gesture,images/hand.png,go,"goodbye",audios/goodbye.wav,videos/goodbye_clip.mp4,wrist,space,179.62370620000002,None,,,,,4,0,4,0,0,11,11,11,,,,,,,,,7304.7396512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7304.738390300001,7304.7396512,7306.5288802,7306.5288802,7307.5285693000005,7307.5285693000005,7308.028371066666,7310.0283356,7310.613964100001,7310.613964100001,7313.028855299999,7313.028855299999,7313.028839566667,7314.0288143,7315.7642784,7315.5118317,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
12,12,0,gesture,images/hand.png,go,"OK",audios/OK.wav,videos/ok_clip.mp4,digits,space,179.62370620000002,None,,,,,4,0,4,0,0,12,12,12,,,,,,,,,7315.7642784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7315.763100100001,7315.7642784,7317.528402600001,7317.528402600001,7318.528596300001,7318.528596300001,7319.028406766667,7320.2450892,7321.627357699999,7321.627357699999,7324.0284457,7324.0284457,7324.028973066666,7325.0289092,7326.8020199,7326.511830699999,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
13,13,0,gesture,images/hand.png,go,"outside",audios/outside.wav,videos/outside_clip.mp4,arm,space,179.62370620000002,None,,,,,4,0,4,0,0,13,13,13,,,,,,,,,7326.8020199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7326.8008537000005,7326.8020199,7328.528980700001,7328.528980700001,7329.529280500001,7329.529280500001,7330.029031266666,7331.8284736000005,7332.6325156,7332.6325156,7335.0289723999995,7335.0289723999995,7335.028959066667,7336.028458700001,7337.777753799999,7337.5125534,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
14,14,0,speech_gesture,images/speak_gesture.png,go,"sweeping",audios/sweeping.wav,videos/sweeping_clip.mp4,arm,space,179.62370620000002,None,,,,,4,0,4,0,0,14,14,14,,,,,,,,,7337.777753799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,7337.7765585,7337.777753799999,7339.528471400001,7339.528471400001,7340.5293334,7340.5293334,7341.028860666667,7342.8290693,7343.624771999999,7343.624771999999,7346.0291001000005,7346.0291001000005,7346.028665766666,7347.0294815,7348.754872699999,7348.512559999999,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
15,15,0,speech_no,images/speak.png,nogo,"hang loose",audios/hangloose.wav,videos/hangloose_clip.mp4,digits,space,179.62370620000002,None,,,,,4,0,4,0,0,15,15,15,,,,,,,,,7348.754872699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7348.7537273,7348.754872699999,7350.529092500001,7350.529092500001,7351.528731,7351.528731,7352.028553266666,7353.645208800001,7354.635397399999,7354.635397399999,7357.029045699999,7357.029045699999,7357.029074066666,7358.0309937,7359.7415872,7359.5124918,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
16,16,0,gesture,images/hand.png,go,"bumpy",audios/bumpy.wav,videos/bumpy_clip.mp4,wrist,space,179.62370620000002,None,,,,,4,0,4,0,0,16,16,16,,,,,,,,,7359.7415872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7359.740395000001,7359.7415872,7361.5290678,7361.5290678,7362.5293982,7362.5293982,7363.029306666667,7364.862202,7365.6304642,7365.6304642,7368.0291203,7368.0291203,7368.029094966667,7369.0326136,7370.765106299999,7370.5125628000005,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
17,17,0,speech_gesture,images/speak_gesture.png,go,"sweeping",audios/sweeping.wav,videos/sweeping_clip.mp4,arm,space,179.62370620000002,None,,,,,4,0,4,0,0,17,17,17,,,,,,,,,7370.765106299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,7370.7634896,7370.765106299999,7372.5288616,7372.5288616,7373.529138,7373.529138,7374.029323866667,7375.829309500001,7376.6282892,7376.6282892,7379.029146500001,7379.029146500001,7379.0291431666665,7380.0454721999995,7381.7389731,7381.5128095,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
18,18,0,speech,images/speak.png,go,"yes",audios/yes.wav,videos/yes_clip.mp4,digits,space,179.62370620000002,None,,,,,4,0,4,0,0,18,18,18,,,,,,,,,7381.7389731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7381.7377738,7381.7389731,7383.5294539999995,7383.5294539999995,7384.5289981000005,7384.5289981000005,7385.029396566666,7386.729441900001,7387.633450900001,7387.633450900001,7390.029238499999,7390.029238499999,7390.028754666666,7391.0302216,7392.759924,7392.5128298,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
19,19,0,speech,images/speak.png,go,"good luck",audios/goodluck2.wav,videos/goodluck_clip.mp4,digits,space,179.62370620000002,None,,,,,4,0,4,0,0,19,19,19,,,,,,,,,7392.759924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7392.7587908000005,7392.759924,7394.5292422,7394.5292422,7395.5289944,7395.5289944,7396.028845366667,7397.5121082000005,7398.609929800001,7398.609929800001,7401.0295112,7401.0295112,7401.029295866667,7402.0294426,7403.7505189,7403.5122964,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
20,20,0,speech,images/speak.png,go,"goodbye",audios/goodbye.wav,videos/goodbye_clip.mp4,wrist,space,179.62370620000002,None,,,,,4,0,4,0,0,20,20,20,,,,,,,,,7403.7505189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7403.7493994,7403.7505189,7405.5294983,7405.5294983,7406.5296256,7406.5296256,7407.028869566666,7409.030061900001,7409.6227509,7409.6227509,7412.0295369,7412.0295369,7412.028883366667,7413.032108400001,7414.788687099999,7414.5127813,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
21,21,0,speech_gesture,images/speak_gesture.png,go,"good luck",audios/goodluck2.wav,videos/goodluck_clip.mp4,digits,space,179.62370620000002,None,,,,,4,0,4,0,0,21,21,21,,,,,,,,,7414.788687099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,7414.7870427,7414.788687099999,7416.529083199999,7416.529083199999,7417.529157200001,7417.529157200001,7418.029470466667,7419.5122156,7420.6158048,7420.6158048,7423.0289273,7423.0289273,7423.029456666667,7424.029336899999,7425.7668797999995,7425.512821300001,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
22,22,0,speech,images/speak.png,go,"peace",audios/peace.wav,videos/peace_clip.mp4,digits,space,179.62370620000002,None,,,,,4,0,4,0,0,22,22,22,,,,,,,,,7425.7668797999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7425.7656898000005,7425.7668797999995,7427.5296065,7427.5296065,7428.529164199999,7428.529164199999,7429.028935666667,7430.3955831,7431.6360446,7431.6360446,7434.028981900001,7434.028981900001,7434.028982866666,7435.029782899999,7436.780479499999,7436.5123977,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
23,23,0,speech_gesture,images/speak_gesture.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,179.62370620000002,None,,,,,4,0,4,0,0,23,23,23,,,,,,,,,7436.780479499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,7436.7788459,7436.780479499999,7438.529005300001,7438.529005300001,7439.529168700001,7439.529168700001,7440.029414966666,7441.3789638,7442.665444099999,7442.665444099999,7445.0295324,7445.0295324,7445.029543566667,7446.0312214000005,7447.764663399999,7447.5129748,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
24,24,0,speech,images/speak.png,go,"stop",audios/stop2.wav,videos/stop_clip.mp4,wrist,space,179.62370620000002,None,,,,,4,0,4,0,0,24,24,24,,,,,,,,,7447.764663399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7447.7634179,7447.764663399999,7449.529521,7449.529521,7450.529211700001,7450.529211700001,7451.029228066667,7452.612392700001,7453.6276631,7453.6276631,7456.0295401,7456.0295401,7456.029090566666,7457.028994099999,7458.7822092999995,7458.5130238,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
25,25,0,speech,images/speak.png,go,"stop",audios/stop2.wav,videos/stop_clip.mp4,wrist,space,179.62370620000002,None,,,,,4,0,4,0,0,25,25,25,,,,,,,,,7458.7822092999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7458.7810424,7458.7822092999995,7460.529192600001,7460.529192600001,7461.5293937999995,7461.5293937999995,7462.029219766666,7463.6125342,7464.626560500001,7464.626560500001,7467.0292613,7467.0292613,7467.029251666667,7468.032134200001,7469.767032399999,7469.5127323,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
26,26,0,gesture,images/hand.png,go,"OK",audios/OK.wav,videos/ok_clip.mp4,digits,space,179.62370620000002,None,,,,,4,0,4,0,0,26,26,26,,,,,,,,,7469.767032399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7469.7659255,7469.767032399999,7471.5292861,7471.5292861,7472.5294775,7472.5294775,7473.029262066666,7474.2458996000005,7475.6308159,7475.6308159,7478.0292807000005,7478.0292807000005,7478.0292721666665,7479.030870500001,7480.769613500001,7480.512918300001,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
